,log_price
1313,4.605170185988092
1314,3.8066624897703196
1315,4.382026634673881
1316,3.4965075614664802
1317,3.7376696182833684
1318,4.143134726391533
1319,3.784189633918261
1320,4.499809670330265
1321,3.912023005428146
1322,3.8066624897703196
1323,4.804021044733257
1324,3.8918202981106265
1325,3.970291913552122
1326,3.4657359027997265
1327,3.5263605246161616
1328,2.995732273553991
1329,3.044522437723423
1330,2.70805020110221
1331,3.367295829986474
1332,4.430816798843313
1333,3.4657359027997265
1334,5.598421958998375
1335,5.075173815233827
1336,3.2188758248682006
1337,4.31748811353631
1338,4.07753744390572
1339,2.995732273553991
1340,3.7376696182833684
1341,3.784189633918261
1342,3.9318256327243257
1343,3.912023005428146
1344,4.343805421853684
1345,3.5263605246161616
1346,4.394449154672439
1347,3.4011973816621555
1348,5.075173815233827
1349,4.07753744390572
1350,3.8066624897703196
1351,3.6888794541139363
1352,3.091042453358316
1353,4.499809670330265
1354,4.553876891600541
1355,4.941642422609304
1356,4.143134726391533
1357,4.477336814478207
1358,4.454347296253507
1359,3.332204510175204
1360,3.332204510175204
1361,3.6375861597263857
1362,4.787491742782046
1363,4.605170185988092
1364,4.605170185988092
1365,5.332718793265369
1366,3.8066624897703196
1367,4.02535169073515
1368,3.6888794541139363
1369,4.672828834461906
1370,4.219507705176107
1371,3.1780538303479458
1372,4.0943445622221
1373,4.174387269895637
1374,3.258096538021482
1375,4.787491742782046
1376,3.7612001156935624
1377,4.0943445622221
1378,5.43372200355424
1379,3.970291913552122
1380,4.574710978503383
1381,4.74493212836325
1382,3.9512437185814275
1383,4.060443010546419
1384,4.23410650459726
1385,4.0943445622221
1386,3.6888794541139363
1387,3.2188758248682006
1388,4.605170185988092
1389,5.2574953720277815
1390,4.867534450455582
1391,5.003946305945459
1392,4.330733340286331
1393,4.127134385045092
1394,4.0943445622221
1395,4.174387269895637
1396,4.406719247264253
1397,3.1354942159291497
1398,4.624972813284271
1399,3.912023005428146
1400,3.912023005428146
1401,3.2188758248682006
1402,3.5553480614894135
1403,4.0943445622221
1404,4.382026634673881
1405,4.382026634673881
1406,2.9444389791664403
1407,4.127134385045092
1408,3.912023005428146
1409,3.6888794541139363
1410,3.6888794541139363
1411,5.703782474656201
1412,3.828641396489095
1413,4.060443010546419
1414,5.0106352940962555
1415,3.713572066704308
1416,3.1780538303479458
1417,4.343805421853684
1418,4.624972813284271
1419,3.6375861597263857
1420,3.2188758248682006
1421,4.31748811353631
1422,4.382026634673881
1423,3.5263605246161616
1424,4.007333185232471
1425,3.6888794541139363
1426,4.07753744390572
1427,3.912023005428146
1428,4.382026634673881
1429,4.5217885770490405
1430,4.356708826689592
1431,3.4011973816621555
1432,4.23410650459726
1433,4.007333185232471
1434,4.787491742782046
1435,3.6888794541139363
1436,5.214935757608986
1437,3.6888794541139363
1438,4.330733340286331
1439,4.465908118654584
1440,4.382026634673881
1441,5.351858133476067
1442,3.8066624897703196
1443,3.6375861597263857
1444,3.4011973816621555
1445,4.0943445622221
1446,3.912023005428146
1447,4.290459441148391
1448,3.713572066704308
1449,4.382026634673881
1450,3.1780538303479458
1451,3.5553480614894135
1452,3.912023005428146
1453,4.48863636973214
1454,3.044522437723423
1455,3.58351893845611
1456,4.23410650459726
1457,3.784189633918261
1458,3.828641396489095
1459,3.6375861597263857
1460,3.9318256327243257
1461,2.995732273553991
1462,3.871201010907891
1463,4.248495242049359
1464,3.5263605246161616
1465,4.2626798770413155
1466,4.787491742782046
1467,4.248495242049359
1468,5.0106352940962555
1469,3.332204510175204
1470,4.709530201312334
1471,3.1354942159291497
1472,2.995732273553991
1473,3.4965075614664802
1474,3.5553480614894135
1475,4.04305126783455
1476,4.04305126783455
1477,4.0943445622221
1478,4.477336814478207
1479,4.454347296253507
1480,4.110873864173311
1481,3.7612001156935624
1482,3.7612001156935624
1483,3.5553480614894135
1484,3.784189633918261
1485,4.248495242049359
1486,4.31748811353631
1487,3.58351893845611
1488,3.2188758248682006
1489,3.6888794541139363
1490,4.454347296253507
1491,3.5553480614894135
1492,3.912023005428146
1493,3.828641396489095
1494,3.970291913552122
1495,3.4011973816621555
1496,3.8066624897703196
1497,3.5553480614894135
1498,3.784189633918261
1499,4.382026634673881
1500,4.0943445622221
1501,3.332204510175204
1502,5.267858159063328
1503,3.258096538021482
1504,4.248495242049359
1505,4.382026634673881
1506,3.8066624897703196
1507,3.8066624897703196
1508,3.5553480614894135
1509,4.31748811353631
1510,3.912023005428146
1511,2.995732273553991
1512,4.820281565605037
1513,3.9512437185814275
1514,3.8066624897703196
1515,3.8918202981106265
1516,3.6888794541139363
1517,4.174387269895637
1518,4.204692619390966
1519,4.248495242049359
1520,4.709530201312334
1521,3.912023005428146
1522,3.332204510175204
1523,4.465908118654584
1524,3.4657359027997265
1525,3.8066624897703196
1526,3.6888794541139363
1527,3.6888794541139363
1528,4.007333185232471
1529,3.784189633918261
1530,2.995732273553991
1531,3.9889840465642745
1532,3.5553480614894135
1533,4.110873864173311
1534,4.394449154672439
1535,4.948759890378168
1536,4.248495242049359
1537,3.6888794541139363
1538,3.8066624897703196
1539,4.543294782270004
1540,3.332204510175204
1541,4.394449154672439
1542,4.700480365792417
1543,3.970291913552122
1544,3.2188758248682006
1545,4.060443010546419
1546,4.31748811353631
1547,4.330733340286331
1548,3.5553480614894135
1549,3.5553480614894135
1550,3.9318256327243257
1551,3.044522437723423
1552,4.3694478524670215
1553,3.6375861597263857
1554,3.4657359027997265
1555,3.6375861597263857
1556,3.4011973816621555
1557,3.8066624897703196
1558,5.056245805348308
1559,3.912023005428146
1560,2.995732273553991
1561,3.912023005428146
1562,3.4011973816621555
1563,3.912023005428146
1564,2.995732273553991
1565,3.1780538303479458
1566,3.6635616461296463
1567,4.189654742026425
1568,3.5553480614894135
1569,4.442651256490317
1570,3.5263605246161616
1571,5.111987788356544
1572,4.143134726391533
1573,3.912023005428146
1574,3.912023005428146
1575,3.6888794541139363
1576,4.948759890378168
1577,4.060443010546419
1578,4.007333185232471
1579,5.298317366548036
1580,6.802394763324311
1581,3.044522437723423
1582,3.6888794541139363
1583,4.0943445622221
1584,3.6109179126442243
1585,4.7535901911063645
1586,4.382026634673881
1587,4.532599493153256
1588,4.605170185988092
1589,3.6375861597263857
1590,3.4657359027997265
1591,4.343805421853684
1592,3.828641396489095
1593,3.9889840465642745
1594,3.970291913552122
1595,4.59511985013459
1596,3.2188758248682006
1597,4.174387269895637
1598,3.8066624897703196
1599,3.5553480614894135
1600,3.7376696182833684
1601,3.8918202981106265
1602,4.624972813284271
1603,6.0867747269123065
1604,3.8918202981106265
1605,3.091042453358316
1606,3.332204510175204
1607,3.912023005428146
1608,4.290459441148391
1609,3.5553480614894135
1610,3.5553480614894135
1611,3.5553480614894135
1612,4.2626798770413155
1613,3.6888794541139363
1614,3.8918202981106265
1615,3.091042453358316
1616,3.4011973816621555
1617,4.382026634673881
1618,3.7612001156935624
1619,4.499809670330265
1620,3.9318256327243257
1621,4.174387269895637
1622,2.772588722239781
1623,3.091042453358316
1624,4.663439094112067
1625,3.9512437185814275
1626,3.258096538021482
1627,3.4011973816621555
1628,4.07753744390572
1629,4.653960350157523
1630,4.110873864173311
1631,3.6635616461296463
1632,4.31748811353631
1633,4.007333185232471
1634,5.645446897643238
1635,5.796057750765372
1636,4.060443010546419
1637,3.6635616461296463
1638,5.075173815233827
1639,4.31748811353631
1640,3.5553480614894135
1641,4.23410650459726
1642,3.1354942159291497
1643,4.0943445622221
1644,4.663439094112067
1645,4.007333185232471
1646,3.332204510175204
1647,3.258096538021482
1648,3.4011973816621555
1649,3.4011973816621555
1650,3.828641396489095
1651,4.454347296253507
1652,5.093750200806762
1653,4.990432586778736
1654,4.356708826689592
1655,4.382026634673881
1656,3.6888794541139363
1657,4.07753744390572
1658,6.214608098422191
1659,3.912023005428146
1660,2.4849066497880004
1661,5.332718793265369
1662,3.367295829986474
1663,4.976733742420574
1664,5.4116460518550396
1665,5.420534999272286
1666,3.367295829986474
1667,4.219507705176107
1668,3.6888794541139363
1669,3.091042453358316
1670,3.4339872044851463
1671,3.295836866004329
1672,3.8918202981106265
1673,5.560681631015528
1674,2.772588722239781
1675,3.5553480614894135
1676,3.8918202981106265
1677,3.295836866004329
1678,4.174387269895637
1679,3.7612001156935624
1680,2.5649493574615367
1681,3.912023005428146
1682,3.6375861597263857
1683,4.605170185988092
1684,4.31748811353631
1685,3.871201010907891
1686,4.605170185988092
1687,4.204692619390966
1688,3.912023005428146
1689,4.248495242049359
1690,4.477336814478207
1691,3.784189633918261
1692,3.58351893845611
1693,4.787491742782046
1694,4.3694478524670215
1695,3.713572066704308
1696,4.0943445622221
1697,3.6888794541139363
1698,4.605170185988092
1699,3.1780538303479458
1700,3.5553480614894135
1701,3.5553480614894135
1702,4.0943445622221
1703,4.248495242049359
1704,3.7612001156935624
1705,5.0106352940962555
1706,3.4965075614664802
1707,3.5263605246161616
1708,4.605170185988092
1709,3.6888794541139363
1710,3.5263605246161616
1711,4.6913478822291435
1712,4.143134726391533
1713,3.4965075614664802
1714,3.912023005428146
1715,3.871201010907891
1716,4.499809670330265
1717,4.382026634673881
1718,4.0943445622221
1719,3.4965075614664802
1720,3.4011973816621555
1721,3.1780538303479458
1722,3.4657359027997265
1723,3.6888794541139363
1724,6.214608098422191
1725,3.828641396489095
1726,4.007333185232471
1727,4.04305126783455
1728,4.875197323201151
1729,2.995732273553991
1730,3.044522437723423
1731,4.189654742026425
1732,3.7376696182833684
1733,3.58351893845611
1734,3.5553480614894135
1735,3.4011973816621555
1736,4.700480365792417
1737,3.8066624897703196
1738,3.332204510175204
1739,4.343805421853684
1740,3.332204510175204
1741,3.4657359027997265
1742,4.382026634673881
1743,3.8066624897703196
1744,4.543294782270004
1745,3.6888794541139363
1746,3.8066624897703196
1747,3.6375861597263857
1748,4.174387269895637
1749,3.912023005428146
1750,3.332204510175204
1751,4.174387269895637
1752,4.23410650459726
1753,3.332204510175204
1754,4.290459441148391
1755,3.9512437185814275
1756,4.912654885736052
1757,3.6888794541139363
1758,3.6888794541139363
1759,5.081404364984463
1760,2.5649493574615367
1761,3.332204510175204
1762,3.4011973816621555
1763,3.295836866004329
1764,4.499809670330265
1765,4.31748811353631
1766,3.6888794541139363
1767,4.836281906951478
1768,3.1780538303479458
1769,3.970291913552122
1770,4.499809670330265
1771,4.04305126783455
1772,4.204692619390966
1773,3.912023005428146
1774,4.709530201312334
1775,4.07753744390572
1776,4.672828834461906
1777,3.8066624897703196
1778,3.5553480614894135
1779,3.6888794541139363
1780,4.189654742026425
1781,3.6635616461296463
1782,4.0943445622221
1783,3.5553480614894135
1784,4.700480365792417
1785,4.787491742782046
1786,3.9512437185814275
1787,3.5553480614894135
1788,3.1780538303479458
1789,4.499809670330265
1790,3.4011973816621555
1791,3.2188758248682006
1792,4.553876891600541
1793,4.882801922586371
1794,4.700480365792417
1795,4.382026634673881
1796,3.871201010907891
1797,4.189654742026425
1798,3.367295829986474
1799,4.127134385045092
1800,3.871201010907891
1801,3.332204510175204
1802,3.7376696182833684
1803,3.4011973816621555
1804,3.912023005428146
1805,4.406719247264253
1806,4.624972813284271
1807,3.4657359027997265
1808,3.5553480614894135
1809,4.59511985013459
1810,4.3694478524670215
1811,3.367295829986474
1812,5.298317366548036
1813,4.23410650459726
1814,3.9512437185814275
1815,3.9512437185814275
1816,2.833213344056216
1817,3.2188758248682006
1818,3.8918202981106265
1819,5.438079308923196
1820,4.0943445622221
1821,4.499809670330265
1822,5.0106352940962555
1823,2.772588722239781
1824,3.6888794541139363
1825,4.3694478524670215
1826,3.6109179126442243
1827,3.9512437185814275
1828,3.091042453358316
1829,5.648974238161206
1830,5.0106352940962555
1831,2.8903717578961645
1832,3.4011973816621555
1833,3.4011973816621555
1834,4.02535169073515
1835,4.07753744390572
1836,4.143134726391533
1837,4.219507705176107
1838,3.9318256327243257
1839,2.8903717578961645
1840,2.995732273553991
1841,4.61512051684126
1842,4.406719247264253
1843,4.0943445622221
1844,3.912023005428146
1845,3.6888794541139363
1846,3.8066624897703196
1847,3.6888794541139363
1848,4.3694478524670215
1849,3.9889840465642745
1850,4.382026634673881
1851,4.51085950651685
1852,2.5649493574615367
1853,5.375278407684165
1854,4.553876891600541
1855,3.871201010907891
1856,4.174387269895637
1857,4.442651256490317
1858,4.382026634673881
1859,3.6375861597263857
1860,4.700480365792417
1861,4.6913478822291435
1862,4.499809670330265
1863,4.07753744390572
1864,6.802394763324311
1865,3.332204510175204
1866,3.4657359027997265
1867,3.4011973816621555
1868,4.605170185988092
1869,3.7376696182833684
1870,3.8066624897703196
1871,4.836281906951478
1872,4.624972813284271
1873,3.4339872044851463
1874,3.5553480614894135
1875,5.1647859739235145
1876,3.332204510175204
1877,3.828641396489095
1878,5.703782474656201
1879,4.1588830833596715
1880,4.31748811353631
1881,5.225746673713202
1882,3.5553480614894135
1883,3.367295829986474
1884,4.07753744390572
1885,3.4011973816621555
1886,3.912023005428146
1887,5.602118820879701
1888,3.912023005428146
1889,4.499809670330265
1890,3.6109179126442243
1891,3.6109179126442243
1892,5.231108616854587
1893,2.5649493574615367
1894,3.8501476017100584
1895,4.51085950651685
1896,2.302585092994046
1897,3.332204510175204
1898,4.02535169073515
1899,5.886104031450156
1900,4.02535169073515
1901,3.784189633918261
1902,3.4011973816621555
1903,3.332204510175204
1904,4.787491742782046
1905,4.634728988229636
1906,3.5553480614894135
1907,3.295836866004329
1908,3.2188758248682006
1909,3.2188758248682006
1910,4.7535901911063645
1911,3.2188758248682006
1912,3.4011973816621555
1913,3.4965075614664802
1914,4.969813299576001
1915,4.007333185232471
1916,3.912023005428146
1917,3.4011973816621555
1918,3.871201010907891
1919,6.802394763324311
1920,4.8283137373023015
1921,5.075173815233827
1922,4.941642422609304
1923,5.003946305945459
1924,3.6888794541139363
1925,3.6888794541139363
1926,3.6375861597263857
1927,3.4011973816621555
1928,4.499809670330265
1929,3.258096538021482
1930,3.6109179126442243
1931,3.4657359027997265
1932,4.3694478524670215
1933,4.007333185232471
1934,3.8918202981106265
1935,4.1588830833596715
1936,3.8501476017100584
1937,2.995732273553991
1938,4.007333185232471
1939,3.091042453358316
1940,3.9889840465642745
1941,3.784189633918261
1942,3.5553480614894135
1943,3.713572066704308
1944,3.6888794541139363
1945,3.7376696182833684
1946,4.605170185988092
1947,3.828641396489095
1948,4.174387269895637
1949,3.6635616461296463
1950,4.174387269895637
1951,3.367295829986474
1952,4.248495242049359
1953,4.007333185232471
1954,3.4965075614664802
1955,4.248495242049359
1956,4.382026634673881
1957,4.0943445622221
1958,4.68213122712422
1959,3.9512437185814275
1960,3.7376696182833684
1961,3.871201010907891
1962,4.219507705176107
1963,3.1780538303479458
1964,4.787491742782046
1965,3.6375861597263857
1966,3.258096538021482
1967,4.248495242049359
1968,3.912023005428146
1969,3.9889840465642745
1970,3.6635616461296463
1971,6.214608098422191
1972,4.219507705176107
1973,4.499809670330265
1974,3.8066624897703196
1975,3.2188758248682006
1976,4.343805421853684
1977,3.4339872044851463
1978,3.7612001156935624
1979,2.995732273553991
1980,3.8066624897703196
1981,4.07753744390572
1982,4.7535901911063645
1983,4.343805421853684
1984,3.6375861597263857
1985,3.912023005428146
1986,3.6888794541139363
1987,3.828641396489095
1988,3.828641396489095
1989,4.276666119016055
1990,4.0943445622221
1991,3.7376696182833684
1992,4.07753744390572
1993,3.367295829986474
1994,3.5553480614894135
1995,4.007333185232471
1996,3.6888794541139363
1997,4.787491742782046
1998,3.8066624897703196
1999,4.23410650459726
2000,4.31748811353631
2001,3.295836866004329
2002,4.553876891600541
2003,3.8066624897703196
2004,3.295836866004329
2005,4.02535169073515
2006,3.4011973816621555
2007,4.477336814478207
2008,3.5553480614894135
2009,3.5553480614894135
2010,3.912023005428146
2011,3.295836866004329
2012,4.23410650459726
2013,3.044522437723423
2014,4.941642422609304
2015,4.0943445622221
2016,3.367295829986474
2017,3.4657359027997265
2018,5.043425116919247
2019,5.298317366548036
2020,3.5263605246161616
2021,4.248495242049359
2022,3.332204510175204
2023,4.787491742782046
2024,3.5553480614894135
2025,3.6635616461296463
2026,4.584967478670572
2027,5.075173815233827
2028,3.58351893845611
2029,4.356708826689592
2030,4.718498871295094
2031,7.313220387090301
2032,4.007333185232471
2033,4.605170185988092
2034,4.727387818712341
2035,4.276666119016055
2036,4.6443908991413725
2037,3.6888794541139363
2038,3.6888794541139363
2039,5.0106352940962555
2040,3.1354942159291497
2041,4.787491742782046
2042,3.5553480614894135
2043,4.276666119016055
2044,3.9318256327243257
2045,4.882801922586371
2046,4.948759890378168
2047,4.6443908991413725
2048,4.1588830833596715
2049,3.8066624897703196
2050,4.0943445622221
2051,3.4339872044851463
2052,5.0106352940962555
2053,4.532599493153256
2054,3.912023005428146
2055,3.1780538303479458
2056,3.8918202981106265
2057,3.4965075614664802
2058,3.828641396489095
2059,4.997212273764115
2060,3.5553480614894135
2061,5.521460917862246
2062,8.987196820661973
2063,4.23410650459726
2064,4.31748811353631
2065,4.51085950651685
2066,4.543294782270004
2067,3.2188758248682006
2068,4.499809670330265
2069,3.828641396489095
2070,3.713572066704308
2071,3.8501476017100584
2072,4.709530201312334
2073,2.302585092994046
2074,4.382026634673881
2075,2.995732273553991
2076,3.912023005428146
2077,4.02535169073515
2078,3.2188758248682006
2079,4.2626798770413155
2080,4.02535169073515
2081,4.02535169073515
2082,4.382026634673881
2083,4.653960350157523
2084,3.4657359027997265
2085,3.5553480614894135
2086,3.258096538021482
2087,3.871201010907891
2088,3.8501476017100584
2089,4.343805421853684
2090,4.0943445622221
2091,4.127134385045092
2092,4.672828834461906
2093,4.007333185232471
2094,4.174387269895637
2095,4.418840607796598
2096,3.258096538021482
2097,3.4011973816621555
2098,4.07753744390572
2099,3.6109179126442243
2100,4.574710978503383
2101,3.6375861597263857
2102,2.8903717578961645
2103,3.8066624897703196
2104,4.382026634673881
2105,4.499809670330265
2106,2.302585092994046
2107,4.499809670330265
2108,3.6888794541139363
2109,4.718498871295094
2110,4.0943445622221
2111,4.110873864173311
2112,4.007333185232471
2113,3.4339872044851463
2114,4.941642422609304
2115,4.174387269895637
2116,2.9444389791664403
2117,2.5649493574615367
2118,3.2188758248682006
2119,4.07753744390572
2120,4.672828834461906
2121,4.04305126783455
2122,4.382026634673881
2123,3.7376696182833684
2124,4.174387269895637
2125,3.6635616461296463
2126,3.871201010907891
2127,3.713572066704308
2128,4.553876891600541
2129,4.02535169073515
2130,4.882801922586371
2131,3.713572066704308
2132,3.784189633918261
2133,3.258096538021482
2134,4.605170185988092
2135,3.828641396489095
2136,4.0943445622221
2137,3.1354942159291497
2138,3.828641396489095
2139,4.859812404361672
2140,3.4011973816621555
2141,3.6888794541139363
2142,3.9512437185814275
2143,3.367295829986474
2144,3.8918202981106265
2145,4.3694478524670215
2146,4.290459441148391
2147,4.382026634673881
2148,3.828641396489095
2149,3.4011973816621555
2150,3.4339872044851463
2151,4.276666119016055
2152,3.4011973816621555
2153,4.382026634673881
2154,3.58351893845611
2155,3.7612001156935624
2156,6.523562306149512
2157,3.912023005428146
2158,3.6375861597263857
2159,4.0943445622221
2160,3.367295829986474
2161,3.828641396489095
2162,3.4965075614664802
2163,4.31748811353631
2164,5.1298987149230735
2165,4.430816798843313
2166,4.290459441148391
2167,4.23410650459726
2168,3.4657359027997265
2169,3.2188758248682006
2170,3.8066624897703196
2171,3.258096538021482
2172,5.318119993844216
2173,5.0106352940962555
2174,3.5553480614894135
2175,4.02535169073515
2176,4.0943445622221
2177,4.007333185232471
2178,4.060443010546419
2179,4.060443010546419
2180,3.6635616461296463
2181,3.912023005428146
2182,4.248495242049359
2183,4.624972813284271
2184,4.762173934797756
2185,3.6888794541139363
2186,4.0943445622221
2187,4.04305126783455
2188,3.8918202981106265
2189,3.784189633918261
2190,3.258096538021482
2191,5.147494476813453
2192,2.3978952727983707
2193,3.7376696182833684
2194,3.9889840465642745
2195,4.007333185232471
2196,4.48863636973214
2197,3.58351893845611
2198,3.258096538021482
2199,3.4011973816621555
2200,3.2188758248682006
2201,4.605170185988092
2202,4.90527477843843
2203,3.4657359027997265
2204,3.8066624897703196
2205,4.04305126783455
2206,4.060443010546419
2207,4.248495242049359
2208,4.007333185232471
2209,4.174387269895637
2210,4.02535169073515
2211,3.4657359027997265
2212,3.5263605246161616
2213,3.7376696182833684
2214,4.007333185232471
2215,4.382026634673881
2216,3.784189633918261
2217,4.174387269895637
2218,5.135798437050262
2219,3.6109179126442243
2220,3.5263605246161616
2221,3.5263605246161616
2222,4.04305126783455
2223,5.857933154483459
2224,3.58351893845611
2225,4.290459441148391
2226,4.382026634673881
2227,3.784189633918261
2228,4.02535169073515
2229,4.0943445622221
2230,3.4339872044851463
2231,3.6888794541139363
2232,3.4011973816621555
2233,3.8066624897703196
2234,5.081404364984463
2235,3.4657359027997265
2236,4.143134726391533
2237,3.8918202981106265
2238,4.948759890378168
2239,4.605170185988092
2240,4.787491742782046
2241,4.477336814478207
2242,4.248495242049359
2243,3.8918202981106265
2244,3.828641396489095
2245,2.995732273553991
2246,3.9318256327243257
2247,3.784189633918261
2248,5.857933154483459
2249,3.784189633918261
2250,3.784189633918261
2251,4.07753744390572
2252,3.1780538303479458
2253,2.4849066497880004
2254,3.8066624897703196
2255,4.07753744390572
2256,3.8066624897703196
2257,3.784189633918261
2258,3.1780538303479458
2259,3.6888794541139363
2260,3.9512437185814275
2261,3.828641396489095
2262,3.9889840465642745
2263,3.6888794541139363
2264,3.4011973816621555
2265,3.9318256327243257
2266,3.871201010907891
2267,3.9318256327243257
2268,3.871201010907891
2269,3.9512437185814275
2270,4.61512051684126
2271,4.787491742782046
2272,4.007333185232471
2273,3.970291913552122
2274,5.293304824724492
2275,4.007333185232471
2276,4.68213122712422
2277,3.912023005428146
2278,5.488937726156687
2279,3.828641396489095
2280,3.4965075614664802
2281,4.605170185988092
2282,4.867534450455582
2283,3.912023005428146
2284,3.58351893845611
2285,2.995732273553991
2286,4.867534450455582
2287,3.295836866004329
2288,4.634728988229636
2289,2.995732273553991
2290,4.007333185232471
2291,4.442651256490317
2292,3.4965075614664802
2293,3.871201010907891
2294,4.060443010546419
2295,4.248495242049359
2296,3.5553480614894135
2297,3.8066624897703196
2298,3.6888794541139363
2299,4.174387269895637
2300,3.367295829986474
2301,3.8501476017100584
2302,6.907755278982137
2303,3.6888794541139363
2304,3.6888794541139363
2305,3.912023005428146
2306,4.8283137373023015
2307,3.6375861597263857
2308,3.2188758248682006
2309,4.276666119016055
2310,5.420534999272286
2311,3.9318256327243257
2312,3.6888794541139363
2313,3.2188758248682006
2314,3.912023005428146
2315,3.970291913552122
2316,5.262690188904886
2317,4.007333185232471
2318,4.844187086458591
2319,4.0943445622221
2320,5.241747015059643
2321,3.713572066704308
2322,4.060443010546419
2323,4.02535169073515
2324,3.1354942159291497
2325,3.4657359027997265
2326,3.5553480614894135
2327,3.5553480614894135
2328,4.007333185232471
2329,3.9889840465642745
2330,3.4657359027997265
2331,3.8066624897703196
2332,4.454347296253507
2333,6.907755278982137
2334,4.382026634673881
2335,3.1354942159291497
2336,3.912023005428146
2337,2.8903717578961645
2338,3.8066624897703196
2339,3.912023005428146
2340,3.5553480614894135
2341,4.553876891600541
2342,4.499809670330265
2343,3.332204510175204
2344,3.871201010907891
2345,3.1354942159291497
2346,4.189654742026425
2347,3.912023005428146
2348,3.5553480614894135
2349,3.58351893845611
2350,3.6888794541139363
2351,4.007333185232471
2352,4.867534450455582
2353,3.5263605246161616
2354,4.248495242049359
2355,4.867534450455582
2356,3.912023005428146
2357,4.0943445622221
2358,4.836281906951478
2359,3.6888794541139363
2360,4.127134385045092
2361,4.31748811353631
2362,4.248495242049359
2363,4.804021044733257
2364,4.51085950651685
2365,4.736198448394496
2366,2.302585092994046
2367,3.7376696182833684
2368,4.653960350157523
2369,4.442651256490317
2370,4.624972813284271
2371,3.295836866004329
2372,5.198497031265826
2373,3.4011973816621555
2374,3.5553480614894135
2375,5.384495062789089
2376,4.852030263919617
2377,4.204692619390966
2378,3.828641396489095
2379,3.2188758248682006
2380,3.1780538303479458
2381,3.828641396489095
2382,4.543294782270004
2383,3.4011973816621555
2384,3.8066624897703196
2385,3.6888794541139363
2386,4.6913478822291435
2387,4.624972813284271
2388,3.4339872044851463
2389,3.5263605246161616
2390,4.356708826689592
2391,3.4011973816621555
2392,4.3694478524670215
2393,4.0943445622221
2394,3.5263605246161616
2395,4.007333185232471
2396,3.713572066704308
2397,3.4011973816621555
2398,2.302585092994046
2399,4.605170185988092
2400,4.8283137373023015
2401,3.7376696182833684
2402,5.703782474656201
2403,3.6635616461296463
2404,3.970291913552122
2405,4.532599493153256
2406,3.912023005428146
2407,4.787491742782046
2408,3.912023005428146
2409,4.127134385045092
2410,5.111987788356544
2411,3.2188758248682006
2412,3.828641396489095
2413,4.804021044733257
2414,3.6375861597263857
2415,3.7376696182833684
2416,3.912023005428146
2417,4.382026634673881
2418,4.174387269895637
2419,3.6888794541139363
2420,3.4011973816621555
2421,4.543294782270004
2422,4.248495242049359
2423,4.0943445622221
2424,3.4011973816621555
2425,3.5553480614894135
2426,3.6888794541139363
2427,3.4965075614664802
2428,3.8066624897703196
2429,3.784189633918261
2430,3.7612001156935624
2431,4.382026634673881
2432,3.8501476017100584
2433,3.713572066704308
2434,3.5553480614894135
2435,3.4965075614664802
2436,4.51085950651685
2437,4.174387269895637
2438,3.8501476017100584
2439,4.343805421853684
2440,3.7376696182833684
2441,3.713572066704308
2442,4.007333185232471
2443,3.6888794541139363
2444,4.330733340286331
2445,4.787491742782046
2446,4.499809670330265
2447,3.912023005428146
2448,3.713572066704308
2449,3.332204510175204
2450,4.007333185232471
2451,3.912023005428146
2452,2.995732273553991
2453,3.367295829986474
2454,3.367295829986474
2455,3.828641396489095
2456,4.127134385045092
2457,4.189654742026425
2458,4.1588830833596715
2459,4.248495242049359
2460,3.7612001156935624
2461,3.295836866004329
2462,4.007333185232471
2463,3.367295829986474
2464,4.007333185232471
2465,3.9318256327243257
2466,3.8918202981106265
2467,5.075173815233827
2468,2.4849066497880004
2469,4.672828834461906
2470,3.044522437723423
2471,2.9444389791664403
2472,3.2188758248682006
2473,3.9318256327243257
2474,4.07753744390572
2475,4.532599493153256
2476,3.8501476017100584
2477,3.5553480614894135
2478,3.5553480614894135
2479,4.605170185988092
2480,4.442651256490317
2481,3.091042453358316
2482,3.6888794541139363
2483,3.9512437185814275
2484,3.9318256327243257
2485,3.4011973816621555
2486,3.5553480614894135
2487,3.8066624897703196
2488,5.60947179518496
2489,5.986452005284438
2490,4.7535901911063645
2491,4.605170185988092
2492,4.867534450455582
2493,4.0943445622221
2494,3.6635616461296463
2495,3.5553480614894135
2496,4.382026634673881
2497,3.5553480614894135
2498,4.382026634673881
2499,4.382026634673881
2500,4.0943445622221
2501,4.499809670330265
2502,3.7612001156935624
2503,4.736198448394496
2504,4.51085950651685
2505,4.430816798843313
2506,3.9318256327243257
2507,4.605170185988092
2508,4.663439094112067
2509,4.174387269895637
2510,5.54907608489522
2511,4.0943445622221
2512,4.624972813284271
2513,3.2188758248682006
2514,4.007333185232471
2515,4.812184355372417
2516,3.5553480614894135
2517,3.970291913552122
2518,4.499809670330265
2519,3.5553480614894135
2520,4.787491742782046
2521,3.4339872044851463
2522,3.2188758248682006
2523,3.912023005428146
2524,3.9512437185814275
2525,3.6888794541139363
2526,3.8918202981106265
2527,4.02535169073515
2528,4.204692619390966
2529,4.897839799950911
2530,4.0943445622221
2531,3.828641396489095
2532,3.871201010907891
2533,3.367295829986474
2534,3.8066624897703196
2535,3.828641396489095
2536,3.6635616461296463
2537,2.70805020110221
2538,3.6888794541139363
2539,4.465908118654584
2540,3.7612001156935624
2541,3.912023005428146
2542,3.295836866004329
