,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,reviews_per_month,Dist_Acropolis,Dist_Syntagma,neighbourhood_cleansed_ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,neighbourhood_cleansed_ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,neighbourhood_cleansed_ΑΚΡΟΠΟΛΗ,neighbourhood_cleansed_ΑΜΠΕΛΟΚΗΠΟΙ,neighbourhood_cleansed_ΑΝΩ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΑΝΩ ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΒΟΤΑΝΙΚΟΣ,neighbourhood_cleansed_ΓΚΑΖΙ,neighbourhood_cleansed_ΓΚΥΖΗ,neighbourhood_cleansed_ΓΟΥΒΑ,neighbourhood_cleansed_ΓΟΥΔΙ,neighbourhood_cleansed_ΕΛΛΗΝΟΡΩΣΩΝ,neighbourhood_cleansed_ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,neighbourhood_cleansed_ΖΑΠΠΕΙΟ,neighbourhood_cleansed_ΘΗΣΕΙΟ,neighbourhood_cleansed_ΙΛΙΣΙΑ,neighbourhood_cleansed_ΚΕΡΑΜΕΙΚΟΣ,neighbourhood_cleansed_ΚΟΛΟΚΥΝΘΟΥ,neighbourhood_cleansed_ΚΟΛΩΝΑΚΙ,neighbourhood_cleansed_ΚΟΛΩΝΟΣ,neighbourhood_cleansed_ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,neighbourhood_cleansed_ΚΥΨΕΛΗ,neighbourhood_cleansed_ΛΥΚΑΒΗΤΤΟΣ,neighbourhood_cleansed_ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,neighbourhood_cleansed_ΝΕΑ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΝΕΟΣ ΚΟΣΜΟΣ,neighbourhood_cleansed_ΝΙΡΒΑΝΑ,neighbourhood_cleansed_ΠΑΓΚΡΑΤΙ,neighbourhood_cleansed_ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΠΕΔΙΟ ΑΡΕΩΣ,neighbourhood_cleansed_ΠΕΝΤΑΓΩΝΟ,neighbourhood_cleansed_ΠΕΤΡΑΛΩΝΑ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,neighbourhood_cleansed_ΠΟΛΥΓΩΝΟ,neighbourhood_cleansed_ΠΡΟΜΠΟΝΑ,neighbourhood_cleansed_ΡΗΓΙΛΛΗΣ,neighbourhood_cleansed_ΡΙΖΟΥΠΟΛΗ,neighbourhood_cleansed_ΣΕΠΟΛΙΑ,neighbourhood_cleansed_ΣΤΑΔΙΟ,neighbourhood_cleansed_ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_1.0,host_has_profile_pic_1.0,host_identity_verified_1.0,has_availability_1,instant_bookable_1,has_license_1
6861,3,1.0,2.0,2,1125,2,1125,2.0,1125.0,15,41,71,346,43,1.01,0.7358757694869059,0.9740450993615992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
6862,3,1.0,2.0,3,1125,3,1125,3.0,1125.0,8,37,67,342,9,0.45,3.5493865371856184,3.4225672974994423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
6863,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,12,42,72,162,10,0.7,1.2106436707562176,1.9752436529847373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6864,4,1.0,2.0,3,120,3,1125,3.0,1125.0,27,57,87,358,1,0.04,3.8232382885506357,3.5368316592863307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6865,2,1.0,1.0,1,89,1,1125,1.0,1125.0,9,33,59,127,4,0.13,0.7652574835135284,1.08094385864413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
6866,2,1.5,1.0,1,1125,1,1125,1.0,1125.0,0,0,0,159,5,1.34,4.038209499115261,3.1715216946801386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6867,3,1.0,2.0,1,365,4,1125,3.5,1125.0,13,42,61,336,18,1.74,5.198334243320156,4.802815655523439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6868,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,17,47,77,168,135,3.14,1.5263709579289098,0.8547238072918741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6869,5,1.0,3.0,1,1125,1,1125,1.0,1125.0,29,59,89,364,0,1.2,2.1053143086859523,1.358214360401112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6870,7,1.0,5.0,2,1125,2,1125,1.3,1125.0,0,28,58,333,6,1.54,3.0339862473646613,2.7454758438166937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6871,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,11,41,48,48,74,2.02,0.6971373721609045,1.0422975182790677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6872,2,1.5,2.0,1,1125,1,1125,1.0,1125.0,22,49,79,146,151,5.68,0.8131640995183445,1.532868841829805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6873,3,1.0,2.0,3,1125,3,1125,3.0,1125.0,2,32,62,337,0,1.2,2.938035934622856,2.722601595951725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6874,6,1.5,4.0,4,120,4,1125,4.0,1125.0,1,1,1,1,5,0.18,1.875229720137044,2.2894610131161057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
6875,3,1.0,1.0,1,1125,1,1125,1.0,1125.0,30,60,90,365,0,1.2,1.6639596289844474,1.2811125719711718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
6876,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,27,56,85,213,16,0.29,0.6963771001275955,0.17350727768567792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6877,6,1.0,3.0,1,30,1,30,1.0,30.0,0,0,0,1,38,0.97,3.3398008749057775,3.0048876228473884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6878,2,1.0,1.0,1,12,4,12,1.0,12.0,25,55,85,360,3,0.6,0.7547706961020528,1.4397443425542271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
6879,6,1.0,4.0,2,1125,2,1125,2.0,1125.0,22,52,82,172,11,0.41,0.8106079486462923,1.3939969885106196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
6880,5,1.0,4.0,1,1125,1,1125,1.0,1125.0,16,46,76,166,3,1.32,0.9304224481481822,1.2870950625523838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6881,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,5,33,59,216,18,1.81,0.9625106038168535,1.6865360532693796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6882,11,1.0,9.0,2,31,2,31,2.0,31.0,27,57,81,349,0,1.2,0.732262334644277,0.9679290291261096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6883,5,1.5,4.0,1,65,1,1125,1.0,1125.0,4,34,64,339,8,2.64,1.6917202836073164,1.9977720623181259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6884,4,1.0,2.0,1,365,1,1125,1.0,1125.0,19,49,79,354,120,1.84,2.151694172539319,1.2959823465335905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6885,5,1.5,3.0,1,1125,1,1125,1.0,1125.0,10,34,64,337,185,3.54,0.7319336451576355,0.30369461135846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6886,4,1.0,1.0,1,1125,8,1125,1.5,1125.0,19,49,79,354,30,0.42,3.8550636675816063,2.990870259327572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6887,3,1.0,2.0,2,1125,2,1125,1.6,1125.0,26,54,81,356,12,3.71,0.7591252281902945,0.31739690324464104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6888,2,1.0,1.0,2,30,2,1125,2.0,1125.0,6,32,62,337,141,3.55,1.2681154331477171,2.13480197949051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
6889,5,1.0,4.0,6,14,6,14,6.0,14.0,23,53,83,83,0,1.2,0.5852850361949622,1.3288854147180298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6890,2,1.0,1.0,1,365,3,365,2.1,365.0,24,54,84,359,0,1.2,0.75944179421167,1.1471309991801297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6891,4,1.5,2.0,3,28,3,28,3.0,28.0,28,58,88,179,0,1.2,2.6325814452646012,2.383381203843128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6892,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,16,43,73,348,12,0.37,1.2655729243965281,1.537977964919696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6893,4,1.0,1.0,2,90,2,90,2.0,90.0,0,0,0,1,1,0.04,1.304939666989904,1.6156719797938166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6894,6,1.0,1.0,1,1124,2,1125,2.0,1125.0,0,13,43,318,17,0.36,1.9819560388317403,1.2954669375712995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6895,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,3,0.11,0.6117671606368378,0.5976529782547765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
6896,7,2.0,4.0,5,365,5,1125,5.0,1125.0,0,1,31,306,61,0.9,1.644587669225084,0.8324774399240836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6897,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,0,24,54,329,0,1.2,0.5843753571090267,0.8415993608775747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
6898,2,1.0,1.0,3,365,3,1125,3.0,1125.0,2,12,24,114,54,2.08,1.55841981675243,1.6372425608597347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6899,5,1.0,2.0,1,28,1,28,1.0,28.0,0,0,0,208,166,3.4,1.7694590652653448,1.5137300053271356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6900,4,1.0,1.0,2,365,2,365,2.0,365.0,3,25,55,299,4,1.38,0.9591906424996106,1.6316230818751871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6901,2,1.0,1.0,2,14,2,14,2.0,14.0,27,57,87,362,2,0.05,1.6944641258272959,2.017164362443791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6902,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,79,2.06,2.8600644587308497,2.7913946611982774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
6903,2,1.0,1.0,1,365,1,365,1.0,365.0,0,0,0,267,0,1.2,3.8935631416209584,3.595366157841752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6904,3,1.0,1.0,2,45,2,45,2.0,45.0,28,58,88,363,0,1.2,1.709999919478247,2.1781770744490005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6905,4,1.0,2.0,1,1125,2,1125,2.0,1125.0,14,44,51,51,83,2.09,0.6757295555621259,0.9665027438963512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6906,1,1.0,1.0,2,10,2,10,2.0,10.0,0,0,0,0,1,0.02,1.7671418696938905,1.242108588429493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
6907,4,1.5,3.0,1,1125,1,1125,1.0,1125.0,0,4,34,309,133,1.51,1.2845698895725293,1.76842186042328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
6908,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,9,39,69,344,76,2.6,1.626551234401057,2.1873927228038434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6909,2,1.0,2.0,4,1125,4,1125,4.0,1125.0,25,55,85,265,169,2.72,0.6544782713700148,1.3883237318498345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
6910,2,1.0,0.0,2,1125,2,1125,2.0,1125.0,26,56,86,361,2,2.0,1.769249186104741,1.1065533496208946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6911,4,1.0,4.0,2,1125,2,1125,2.0,1125.0,29,59,89,364,0,1.2,1.4670266609431808,0.9281452089524349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6912,3,1.0,1.0,4,1125,4,1125,4.0,1125.0,23,53,83,174,87,1.15,3.1207137537145533,2.261232586508193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6913,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,0,7,37,127,2,0.83,1.8728881286210457,2.2098251297747145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
6914,4,1.0,1.0,1,1125,1,1125,1.0,1125.0,14,44,74,349,7,7.0,1.8718006601553134,1.0342274717890656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6915,4,2.0,2.0,3,1125,3,1125,3.0,1125.0,25,55,85,360,24,0.41,3.7058348176630043,2.850169203111417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6916,4,1.0,1.0,1,1125,1,1125,1.0,1125.0,30,60,90,180,23,0.65,4.691444629635468,4.295664059113337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6917,3,1.5,2.0,2,1125,2,1125,2.0,1125.0,0,0,0,0,35,0.71,2.175704414110694,2.841459935199986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
6918,7,1.5,5.0,2,31,2,1125,2.0,1125.0,0,0,0,0,120,2.7,3.2751555918614743,3.020608946324332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
6919,2,1.5,1.0,1,365,1,365,1.0,365.0,0,0,23,298,2,0.88,4.953379150620408,4.725508170135829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
6920,2,1.0,1.0,3,1125,3,1125,3.0,1125.0,29,59,89,364,7,3.75,1.296959117510272,1.7855251550223619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6921,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,27,57,87,334,0,1.2,0.9529627865691132,0.6268418822883288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6922,4,1.0,1.0,1,365,1,1125,1.0,1125.0,25,51,81,356,3,0.1,0.8791024805626221,1.1186729897508592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6923,2,1.0,1.0,5,1125,5,1125,5.0,1125.0,30,60,90,181,2,1.03,3.732879445719503,2.8701732946353937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6924,3,1.0,2.0,3,15,3,15,3.0,15.0,27,57,87,87,6,1.48,4.300132666458792,3.8638281245814077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
6925,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,4,21,35,283,159,5.85,1.1808946094035642,1.407546406790214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6926,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,30,60,90,310,0,1.2,1.0456091572925736,1.1556506746179778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
6927,4,1.0,1.0,1,90,1,1125,1.0,1125.0,23,53,83,264,39,1.53,3.75525884854007,2.8953846158916217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6928,2,1.0,2.0,1,28,1,1125,1.0,1125.0,8,35,65,340,151,1.9,0.4635556400116348,1.0026344677248602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
6929,4,1.5,2.0,4,1125,4,1125,4.0,1125.0,0,0,0,0,8,0.22,1.9488608453345295,2.4399915021307272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6930,4,2.0,2.0,3,364,3,1125,3.0,1125.0,0,0,0,0,0,1.2,1.4770962926826483,0.6172650559632489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
6931,1,1.0,1.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,0,1.2,1.4557265165784974,0.9004722577974567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6932,4,1.0,2.0,1,1125,3,1125,2.9,1125.0,26,56,86,361,24,0.67,1.3048559314194226,0.5921475612929363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6933,1,1.0,1.0,15,1125,15,1125,15.0,1125.0,0,0,0,239,0,1.2,2.8242030726877894,2.406492445449827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
